session,barIx,companyId,longTerm,shortTerm,longTermUncertainty,shortTermUncertainty
4915,6,0,0,0,2,1
4915,31,1,-5,-7,4,2
4915,35,2,7,6,2,1
4915,35,0,5,3,3,2
4916,7,0,-6,-7,3,1
4916,12,0,0,0,8,9
4916,19,1,-6,-7,3,1
4916,20,2,7,6,2,1
4916,38,1,6,7,2,1
4916,42,1,4,1,5,6
4917,8,0,7,8,2,1
4917,9,1,-4,-6,4,2
4917,14,0,-3,-5,5,3
4917,17,1,2,1,4,3
4917,22,2,6,7,2,1
4917,23,1,3,1,4,2
4917,30,3,4,-1,5,3
4917,35,3,3,1,4,2
4917,42,3,-4,-5,3,1
4917,43,0,5,6,2,1
4918,3,0,6,7,3,1
4918,8,0,0,-1,1,1
4918,26,1,8,6,2,1
4918,35,2,-4,-6,4,2
4918,38,2,-3,-5,6,3
4918,45,0,-4,-2,7,4
4919,4,0,-3,-5,4,2
4919,12,1,4,2,5,3
4919,13,1,1,0,6,4
4919,15,1,2,0,7,5
4919,21,0,2,1,8,6
4919,23,2,4,6,3,1
4919,24,1,-5,-4,4,2
4919,27,3,0,0,1,1
4919,31,3,3,2,7,5
4919,48,2,6,5,2,1
4920,4,0,6,7,2,1
4920,7,1,6,5,3,2
4920,8,2,7,6,2,1
4920,12,3,7,8,2,1
4920,14,3,8,9,2,1
4920,17,1,5,3,4,3
4920,23,0,0,-3,6,4
4920,27,1,4,4,2,1
4920,28,1,-4,-6,5,2
4920,48,1,1,0,5,4
4921,0,0,3,2,7,5
4921,4,1,-4,-6,5,2
4921,5,2,-5,-6,3,1
4921,10,3,1,2,4,3
4921,13,2,1,1,5,4
4921,22,3,0,0,2,2
4921,27,2,6,5,2,1
4921,38,1,-4,-3,4,2
4921,38,0,5,6,3,2
4921,39,1,-3,-4,6,3
4921,39,3,1,0,3,2
4922,21,0,7,4,4,3
4922,23,1,6,8,2,1
4922,31,1,3,4,2,1
4922,38,0,4,6,3,1
4922,43,0,9,8,2,1
4923,0,0,7,8,2,1
4923,6,0,5,2,4,5
4923,7,1,4,2,6,5
4923,8,2,-4,-6,5,2
4923,18,2,-5,-4,3,2
4923,19,3,5,6,2,1
4923,22,2,2,0,7,6
4923,22,1,5,6,2,1
4924,0,0,-4,-5,5,3
4924,2,1,5,4,2,1
4924,2,0,-5,-4,3,2
4924,3,0,4,3,3,2
4924,5,2,1,0,6,4
4924,6,0,0,0,5,3
4924,9,0,1,1,5,4
4924,11,0,-3,-4,4,2
4924,15,0,-4,-6,4,2
4924,21,0,2,-1,5,3
4924,23,1,4,6,3,2
4924,30,3,0,0,5,4
4924,33,2,7,6,2,1
4924,36,0,8,7,2,1
4924,41,2,-3,-2,4,2
4925,10,0,2,1,7,3
4925,12,0,7,8,2,1
4925,19,0,0,0,5,4
4925,21,1,6,7,2,1
4925,36,0,1,1,6,3
4925,44,2,-5,-6,4,2
4925,47,3,-1,-2,8,5
4926,1,0,6,7,2,1
4926,3,1,-4,-7,4,2
4926,5,2,6,4,3,2
4926,14,2,6,4,3,2
4926,17,3,-6,-7,3,1
4926,17,2,-5,-5,3,1
4926,20,0,-5,-4,4,2
4926,36,3,5,5,2,1
4926,37,1,4,2,5,3
4926,37,0,3,1,6,4
4926,42,3,2,1,7,4
4926,45,2,6,5,2,1
4926,46,3,0,0,8,5
4926,47,2,6,6,2,1
4927,3,0,7,8,2,1
4927,5,0,8,8,2,1
4927,7,1,4,2,6,3
4927,11,1,-4,-6,5,2
4927,19,0,-5,-3,5,3
4927,26,2,5,4,4,2
4927,28,1,6,7,2,1
4927,31,1,6,6,2,1
4927,36,3,5,4,4,2
4927,39,2,-6,-7,4,2
4928,4,0,3,-1,3,2
4928,8,1,8,7,1,1
4928,14,2,6,6,2,1
4928,15,3,0,0,5,4
4928,17,0,1,0,6,5
4928,26,0,6,7,2,1
4928,29,1,5,4,3,2
4928,30,2,5,6,2,1
4928,34,1,4,2,5,3
4928,36,0,2,1,3,2
4928,46,1,3,1,7,4
4929,5,0,4,7,3,1
4929,8,0,6,4,2,2
4929,10,0,8,6,1,1
4929,14,1,5,8,2,1
4929,23,2,7,5,1,1
4929,44,0,-7,-8,3,1
4930,3,0,-6,-7,2,1
4930,7,1,-4,-3,6,3
4930,7,2,5,3,4,3
4930,14,1,7,6,1,1
4930,18,0,0,0,2,2
4930,18,2,-5,-4,5,3
4930,23,3,6,5,2,1
4930,24,1,3,3,1,1
4930,35,3,-5,-4,3,2
4930,37,2,0,0,1,1
4930,41,1,5,4,1,1
4930,47,3,6,7,2,1
4931,1,0,-6,-8,4,1
4931,4,1,2,1,7,5
4931,9,0,2,0,3,2
4931,9,1,-5,-6,3,1
4931,10,2,5,2,4,2
4931,27,0,-4,-3,3,2
4931,29,2,6,3,3,2
4931,34,3,1,0,5,3
4931,36,2,4,-1,4,2
4931,49,2,-3,-5,5,2
4931,49,0,-4,-3,3,2
4932,0,0,-3,-4,4,2
4932,7,0,-1,-3,3,1
4932,11,0,3,1,5,3
4932,13,1,0,-2,6,4
4932,15,1,5,4,2,1
4932,19,1,2,1,6,3
4932,23,2,3,3,2,1
4932,24,1,1,0,5,3
4932,25,2,-1,-1,7,4
4932,28,2,3,2,4,2
4932,29,0,2,1,5,2
4932,38,2,5,4,2,1
4932,43,2,5,4,3,1
4932,47,3,-4,-3,3,2
4933,5,0,5,6,3,1
4933,9,1,5,6,3,1
4933,11,1,8,9,2,1
4933,20,1,4,2,5,3
4933,21,2,-4,-6,4,2
4933,25,2,-5,-7,3,1
4933,27,2,3,1,6,2
4933,29,2,8,9,2,1
4933,35,1,2,3,8,6
4933,39,0,7,6,3,2
4933,41,3,-5,-4,4,2
4933,45,0,4,2,5,3
4933,48,2,-3,-4,4,2
4934,1,0,1,1,5,2
4934,3,1,4,2,4,3
4934,7,2,2,0,5,4
4934,21,2,0,0,8,7
4934,31,3,6,7,2,1
4935,3,0,-4,-3,3,2
4935,4,1,-5,-4,4,3
4935,9,0,3,1,5,2
4935,15,2,4,2,4,3
4935,15,2,1,0,6,4
4935,23,0,2,1,4,2
4935,30,3,6,5,2,1
4935,36,2,5,4,2,1
4935,36,0,2,1,7,4
4935,49,3,3,1,5,2
4936,1,0,0,0,5,2
4936,2,0,4,2,3,1
4936,6,1,3,-1,4,2
4936,7,0,3,4,2,1
4936,8,2,-3,-6,4,1
4936,10,2,0,0,9,8
4936,11,3,1,0,3,1
4936,16,3,-3,-5,5,2
4936,17,1,-4,-6,5,2
4936,18,1,0,0,6,3
4936,23,0,3,1,5,3
4936,24,2,4,3,2,1
4936,40,1,-3,-4,4,2
4936,41,1,-3,-2,3,2
4936,44,3,0,0,6,3
4936,49,1,1,0,3,1
4936,49,0,6,5,2,1
4937,4,0,5,2,3,2
4937,6,0,-3,-6,4,2
4937,7,0,7,4,2,1
4937,19,1,-5,-7,3,1
4937,26,0,-6,-5,2,1
4937,28,0,-4,-7,2,1
4937,34,1,7,5,2,1
4937,49,2,-5,-4,6,3
4938,4,0,6,7,2,1
4938,12,0,-3,-6,4,1
4938,15,1,6,5,3,2
4938,15,2,4,1,5,3
4938,15,1,0,0,8,7
4938,15,2,2,0,4,3
4938,17,1,3,2,5,4
4938,18,2,4,5,2,1
4938,23,1,0,0,8,7
4938,23,3,1,0,7,6
4938,28,1,3,2,6,4
4938,31,0,0,0,8,7
4938,44,2,2,0,6,5
4939,0,0,0,0,1,1
4939,2,1,4,2,4,3
4939,8,2,0,0,5,5
4939,27,1,5,3,5,3
4939,30,2,-4,-6,3,1
4939,45,3,1,0,4,2
4939,46,3,3,-2,3,2
4940,3,0,7,8,2,1
4940,7,1,4,1,5,6
4940,12,0,0,0,3,2
4940,14,0,3,1,3,2
4940,18,2,4,2,5,4
4940,23,2,0,0,8,8
4940,26,1,5,7,3,1
4940,37,2,6,3,4,3
4940,39,0,6,7,2,1
4940,42,0,0,0,1,1
4941,24,0,-5,-4,3,2
4941,25,1,-4,-5,5,3
4941,25,2,5,2,4,3
4941,33,3,7,8,2,1
4941,34,3,-3,-4,5,3
4942,2,0,4,2,3,4
4942,10,1,7,8,1,1
4942,11,1,-1,-2,6,4
4942,14,2,-1,-1,5,3
4942,43,1,3,1,4,2
4942,44,2,-4,-5,2,1
4943,5,0,5,3,3,2
4943,6,1,7,6,2,1
4943,8,1,1,1,5,3
4943,17,2,1,0,2,1
4943,29,3,6,2,4,3
4943,31,2,6,5,2,1
4943,33,1,-5,-6,6,3
4943,40,0,5,3,3,2
4944,0,0,-4,-3,6,3
4944,3,1,0,0,2,1
4944,5,1,0,0,2,1
4944,8,2,3,2,3,2
4944,9,3,4,5,2,1
4944,14,2,5,6,2,1
4944,14,1,4,2,5,3
4944,15,2,6,7,2,1
4944,16,0,-3,-4,4,2
4944,16,0,6,5,2,1
4944,38,3,0,0,1,1
4944,39,2,5,5,2,1
4944,46,2,4,4,2,1
4945,9,0,-4,-6,4,2
4945,19,1,7,5,2,1
4945,20,2,-3,-4,5,2
4945,21,2,2,0,6,5
4945,23,3,-5,-3,4,3
4945,26,2,5,4,2,1
4945,27,0,0,0,1,1
4945,31,0,0,0,2,2
4945,33,1,6,5,2,1
4945,38,0,0,0,2,2
4945,39,3,4,3,2,1
4945,40,1,3,2,5,3
4945,42,2,8,6,2,1
4945,47,2,4,3,2,1
4946,2,0,0,1,6,5
4946,4,1,0,0,1,1
4946,7,1,6,7,2,1
4946,10,2,0,1,6,5
4946,15,2,-3,-4,4,2
4946,17,1,1,0,4,3
4946,22,1,-3,-4,4,2
4946,22,1,5,4,3,2
4946,26,1,0,0,4,3
4946,27,0,4,3,4,3
4946,30,2,-5,-6,3,1
4946,35,3,1,0,5,4
4946,37,0,7,8,2,1
4946,37,3,1,0,5,4
4946,48,2,-4,-5,4,2
4947,14,0,4,7,3,1
4947,14,1,0,0,1,1
4947,35,1,-6,-7,2,1
4947,35,1,4,1,4,3
4947,36,1,-7,-6,3,1
4947,42,1,-4,-5,4,2
4947,45,2,6,7,1,1
4947,49,2,1,0,6,4
4948,2,0,4,3,4,3
4948,5,0,6,7,2,1
4948,7,1,-5,-4,5,3
4948,10,1,-5,-4,5,3
4948,13,2,8,8,1,1
4948,18,0,-3,-6,4,2
4948,24,3,5,6,2,1
4948,25,0,-5,-4,3,2
4948,25,0,1,0,5,4
4948,31,3,-3,-4,4,3
4948,35,0,7,7,1,1
4948,35,0,0,0,2,1
4948,42,0,0,0,1,1
4949,2,0,6,7,2,1
4949,7,1,-5,-6,4,2
4949,8,1,-7,-8,2,1
4949,11,0,-3,-4,6,3
4949,15,0,-4,-6,3,2
4949,18,0,-6,-7,3,2
4949,19,1,1,1,2,1
4949,21,0,8,7,1,1
4949,44,2,7,6,1,1
4949,48,2,3,2,3,2
4950,42,0,1,1,5,3
4950,46,1,7,8,2,1
4950,48,2,-5,-6,4,2
4950,49,2,3,2,6,3
4951,8,0,2,1,5,2
4951,10,0,5,3,4,2
4951,11,1,1,1,3,2
4951,20,0,-4,-3,6,3
4951,23,2,7,6,2,1
4951,32,2,5,3,4,2
4951,40,0,1,0,5,3
4952,0,0,-1,-1,7,5
4952,14,1,3,1,3,2
4952,36,2,2,0,2,2
4952,36,2,6,4,2,1
4952,37,2,2,-1,4,3
4952,42,3,0,0,0,0
4952,45,3,-3,-6,4,2
4952,47,0,5,6,2,1
4952,49,3,-4,-5,3,1
4953,1,0,5,6,2,1
4953,3,1,-6,-5,3,2
4953,3,1,8,7,1,1
4953,10,0,0,-1,1,1
4953,14,2,-3,-6,5,2
4953,14,3,6,6,2,1
4953,17,0,1,0,4,3
4953,19,2,5,5,2,1
4953,30,2,-4,-5,4,2
4953,33,0,-3,-6,3,1
4953,34,2,6,7,2,1
4953,41,2,4,3,3,2
4953,43,2,-5,-3,6,4
4953,44,0,6,5,2,1
4954,0,0,0,-1,7,5
4954,1,1,-4,-5,4,2
4954,3,0,-2,-4,3,1
4954,4,2,-5,-3,6,4
4954,4,0,-2,-2,3,2
4954,10,1,1,0,8,5
4954,10,0,3,4,2,1
4954,11,2,-2,-2,3,2
4954,20,0,3,3,2,1
4954,21,1,-5,-6,5,2
4954,26,0,-5,-5,3,1
4954,26,0,4,3,3,2
4954,31,0,6,5,1,1
4954,32,0,1,0,8,5
4954,34,2,-3,-3,4,2
4954,39,1,-2,-3,3,2
4954,46,0,-4,-5,4,2
4954,49,1,3,3,2,1
4954,49,1,3,1,6,3
4955,1,0,6,7,2,1
4955,2,0,-5,-6,5,3
4955,6,1,5,3,4,2
4955,13,0,7,6,2,1
4955,14,2,4,3,4,2
4955,22,2,1,1,5,3
4955,31,0,1,0,6,4
4955,31,0,-4,-3,6,3
4955,35,1,7,8,2,1
4955,41,2,2,1,4,2
4955,46,1,-1,-2,5,4
4955,48,2,-7,-8,3,1
4956,1,0,5,3,4,2
4956,5,1,1,0,5,3
4956,10,2,2,0,3,2
4956,12,2,6,5,2,1
4956,14,1,-3,-6,4,2
4956,16,1,4,1,3,2
4956,17,0,-4,-2,3,2
4956,21,0,-3,-5,3,1
4956,28,2,-2,-4,4,2
4956,33,3,3,-1,4,3
4956,40,1,4,3,2,1
4956,43,0,0,0,1,1
4957,2,0,-6,-7,3,1
4957,2,1,2,1,6,4
4957,5,2,5,6,2,1
4957,16,2,-4,-7,4,2
4957,17,2,0,0,2,1
4957,18,0,1,0,3,2
4957,18,0,-3,-4,3,2
4957,20,2,0,0,7,6
4957,23,3,-5,-6,2,1
4957,25,0,-4,-3,6,4
4957,28,3,-3,-4,3,2
4957,30,2,-3,-4,4,2
4957,43,3,-5,-3,7,5
4958,2,0,1,1,5,2
4958,18,0,3,1,4,2
4958,21,0,4,2,5,3
4958,32,1,5,3,4,3
4958,40,2,-4,-5,6,3
4958,45,0,6,7,2,1
4959,4,0,0,0,1,1
4959,6,0,0,0,2,2
4959,21,0,6,4,2,1
4959,26,1,5,3,2,1
4959,27,1,7,5,2,1
4959,38,0,5,4,2,1
4959,38,2,-3,-4,4,2
4960,0,0,-1,-3,6,3
4960,15,1,0,0,2,2
4960,16,0,5,2,4,3
4960,18,1,4,3,3,2
4960,20,1,0,-1,7,4
4960,21,1,0,-1,7,4
4960,25,2,0,0,7,4
4960,45,0,6,5,2,1
4960,45,1,-1,-3,6,3
4961,4,0,7,8,2,1
4961,9,1,7,8,2,1
4961,20,0,5,6,3,1
4961,20,0,2,2,5,4
4961,39,1,-6,-7,4,2
4961,39,1,-6,-7,4,2
4961,47,0,-8,-7,2,1
4961,48,2,7,8,2,1
4962,16,0,-4,-6,5,2
4962,34,1,6,5,3,1
4962,36,1,3,6,2,1
4962,38,0,5,2,6,4
4962,47,1,7,3,5,7
4963,11,0,6,4,3,2
4963,24,0,3,1,5,2
4963,28,1,1,0,6,3
4963,36,2,2,1,3,2
4963,38,1,0,0,1,1
4963,44,3,1,1,4,2
4964,0,0,7,8,2,1
4964,9,0,8,9,2,1
4964,14,1,9,9,1,1
4964,22,1,6,7,2,1
4964,22,0,1,2,5,3
4964,30,2,0,0,8,8
4964,34,2,-6,-5,3,2
4964,39,3,1,1,6,4
4964,41,1,6,7,2,1
4964,47,1,0,0,2,2
4965,5,0,4,2,3,2
4965,8,1,-5,-6,4,2
4965,16,2,6,5,2,1
4965,21,3,-3,-4,4,2
4965,24,0,-4,-3,6,4
4965,30,3,5,6,2,1
4965,33,0,2,1,6,4
4965,45,3,-4,-5,5,3
4965,49,0,6,7,3,1
4966,9,0,6,4,4,3
4966,11,0,-5,-6,3,2
4966,18,1,-4,-3,4,2
4966,27,1,-5,-4,3,2
4966,27,2,2,1,6,5
4966,32,2,4,6,2,1
4966,33,1,6,7,2,1
4966,34,3,5,5,3,2
4966,34,3,3,5,2,1
4966,43,2,5,6,2,1
4966,44,3,-4,-3,3,2
4966,46,3,-4,-5,4,2
4966,47,1,1,0,7,5
4967,5,0,-3,-4,4,2
4967,15,1,-4,-5,5,3
4967,18,0,0,-1,1,1
4967,26,0,-5,-6,3,1
4967,31,1,-6,-4,6,3
4967,33,1,6,3,2,3
4967,34,0,7,6,2,1
4967,37,0,1,0,7,5
4967,37,2,1,0,3,2
4967,39,1,-6,-7,3,1
4967,43,2,-4,-5,5,2
4968,10,0,-6,-7,3,1
4968,12,0,-4,-6,4,2
4968,20,1,5,2,4,3
4968,29,0,-3,-4,5,2
4968,33,0,-5,-3,6,4
4968,42,0,6,3,2,2
4968,47,0,-6,-7,4,2
4968,48,1,1,0,5,3
4969,1,0,6,5,3,2
4969,8,0,5,2,4,3
4969,8,0,4,6,2,1
4969,15,1,6,7,2,1
4969,16,2,5,5,2,1
4969,16,2,-5,-4,6,3
4969,29,1,1,1,5,4
4969,31,0,4,2,5,4
4969,36,3,8,8,2,1
4969,39,2,4,1,5,3
4969,49,1,4,6,2,1
4969,49,3,4,4,2,1
4970,2,0,5,6,2,1
4970,9,1,-6,-5,4,2
4970,13,1,-6,-7,3,1
4970,26,2,6,7,2,1
4970,27,0,-5,-8,3,1
4970,29,0,-3,-4,6,3
4970,44,1,-7,-6,4,2
4970,48,1,4,2,5,3
4971,6,0,-3,-4,4,2
4971,25,1,4,1,5,3
4971,27,2,5,2,6,4
4971,29,3,4,5,2,1
4971,29,3,0,1,6,4
4971,35,0,0,0,1,1
4971,37,3,6,7,2,1
4971,37,3,4,2,5,3
4971,40,3,-2,-6,4,1
4971,43,1,5,3,3,2
4971,43,0,1,0,3,2
4971,44,3,1,0,5,3
4971,47,2,-4,-5,3,1
4972,2,0,-4,-5,5,2
4972,7,1,6,7,2,1
4972,8,1,3,1,6,4
4972,17,2,1,0,2,1
4972,21,2,0,0,1,1
4972,21,0,4,2,5,3
4972,26,0,3,1,6,4
4972,27,1,4,5,2,1
4972,35,0,0,0,1,1
4972,36,2,6,7,2,1
4972,38,2,6,7,2,1
4972,41,1,0,0,1,1
4972,47,3,-3,-6,4,2
4973,4,0,-5,-6,3,1
4973,6,0,4,5,3,1
4973,20,0,6,4,2,1
4973,24,1,3,4,2,1
4973,28,2,-4,-6,4,2
4973,33,1,5,3,3,2
4973,33,2,6,4,2,1
4973,33,3,2,1,7,5
4973,35,2,-3,-4,4,2
4973,38,0,7,5,2,1
4973,43,3,6,5,2,1
4974,0,0,-5,-6,4,2
4974,1,1,4,1,3,5
4974,2,2,5,6,2,1
4974,3,0,-3,-5,4,2
4974,10,1,0,0,1,1
4974,13,2,1,0,2,1
4974,17,0,1,0,3,2
4974,22,1,-5,-4,3,2
4974,30,2,2,2,8,7
4974,30,3,0,0,1,1
4974,35,1,-6,-6,3,1
4974,39,0,-3,-5,4,1
4974,39,3,4,5,2,1
4974,44,2,7,5,2,1
4975,8,0,7,8,2,1
4975,17,0,5,-2,4,3
4975,18,1,1,1,5,3
4975,23,1,-4,-3,6,3
4975,28,0,-5,-7,3,1
4975,29,0,2,1,5,3
4975,30,0,-4,-5,4,2
4975,36,0,-5,-6,4,2
4975,47,2,3,1,7,3
4976,7,0,7,8,2,1
4976,12,0,-4,-6,4,2
4976,19,0,1,2,6,4
4976,22,1,7,8,1,1
4976,38,0,-6,-7,3,2
4976,48,2,0,-1,7,5
4976,49,2,5,2,4,3
4977,13,0,1,1,5,2
4977,22,0,0,0,3,2
4977,22,0,4,5,3,1
4977,38,0,6,7,2,1
4977,43,0,-5,-6,4,2
4977,44,1,5,6,2,1
4978,1,0,7,8,2,1
4978,4,1,3,1,5,4
4978,11,0,-4,-6,3,1
4978,15,2,5,6,2,1
4978,29,2,0,0,1,1
4978,29,0,4,2,4,3
4978,35,2,1,0,3,2
4978,35,2,3,1,5,3
4978,46,3,3,1,5,3
4979,6,0,0,0,2,1
4979,6,0,1,-2,6,4
4979,11,1,7,6,2,1
4979,14,2,-6,-7,3,1
4979,27,3,0,0,2,1
4979,28,0,4,2,5,3
4979,43,2,-4,-3,7,4
4980,2,0,4,5,2,1
4980,8,1,0,-1,6,4
4980,11,2,1,0,5,3
4980,16,2,5,6,2,1
4980,26,3,0,0,3,2
4980,28,2,3,-1,4,3
4980,28,2,1,0,4,2
4980,35,0,2,0,6,4
4980,38,1,4,2,3,2
4980,39,0,-1,-2,5,3
4980,40,1,-3,-5,4,2
4980,42,1,-5,-7,3,1
4980,47,0,0,0,4,2
4980,48,2,0,0,2,1
4981,8,0,0,0,2,2
4981,11,1,6,5,3,2
4981,22,2,0,-1,8,5
4981,25,1,4,2,5,3
4981,34,1,-3,-6,4,1
4982,9,0,6,5,3,2
4982,12,1,7,6,2,1
4982,16,2,-2,-3,6,4
4982,17,1,-4,-5,4,2
4982,21,1,2,1,7,5
4982,24,0,1,2,4,3
4982,26,0,8,7,2,1
4982,30,3,-7,-8,3,2
4982,30,1,5,3,5,3
4982,30,3,5,4,3,2
4982,41,1,-4,-6,5,2
4983,6,0,0,0,5,2
4983,10,1,-4,-5,3,1
4983,16,2,0,0,2,1
4983,21,2,-5,-3,3,2
4983,32,3,6,5,2,1
4983,36,0,1,0,3,2
4983,36,0,-4,-3,6,3
4983,41,1,-3,-4,5,2
4984,0,0,6,7,3,1
4984,13,1,-5,-6,4,2
4984,13,2,5,2,4,3
4984,23,0,5,3,4,2
4984,29,1,6,7,2,1
4984,31,0,2,1,7,5
4984,36,0,7,8,2,1
4984,38,3,6,8,3,1
4984,40,2,5,6,2,1
4984,43,1,6,7,2,1
4985,2,0,1,0,5,2
4985,3,1,-4,-3,4,2
4985,8,2,5,2,4,3
4985,10,3,1,0,6,3
4985,15,0,1,0,3,2
4985,18,3,-3,-5,4,2
4985,25,3,2,1,5,3
4985,36,0,3,4,2,1
4985,41,3,6,7,2,1
4985,42,2,7,8,2,1
4986,0,0,-4,-6,4,2
4986,1,0,5,6,3,1
4986,10,1,1,-1,6,3
4986,10,1,0,0,2,2
4986,20,2,2,0,7,5
4986,29,3,6,7,2,1
4986,31,1,0,0,1,1
4987,1,0,2,2,3,2
4987,3,1,-5,-4,2,1
4987,16,0,-3,-6,4,2
4987,22,2,6,3,2,2
4987,26,0,-4,-5,3,1
4987,28,1,4,5,3,1
4987,41,2,-4,-3,3,2
4987,43,2,3,3,3,1
4987,46,2,-3,-6,4,2
4987,46,1,4,2,5,3
4988,0,0,3,1,4,2
4988,6,1,6,7,2,1
4988,8,2,1,1,5,3
4988,13,1,8,8,1,1
4988,15,2,5,5,2,1
4988,17,0,-6,-7,3,1
4988,18,2,-3,-4,4,2
4988,44,3,2,0,3,2
4989,3,0,0,0,2,1
4989,4,1,-4,-3,5,3
4989,7,2,-3,-4,6,3
4989,10,3,1,0,2,1
4989,10,0,-5,-6,3,1
4989,11,2,5,4,2,1
4989,13,3,0,0,1,1
4989,16,1,1,1,4,3
4989,17,2,0,0,7,5
4989,27,3,3,1,4,2
4989,39,1,5,4,2,1
4989,45,1,4,5,2,1
4990,0,0,-2,-3,6,4
4990,38,0,7,4,2,3
4990,42,1,1,1,5,4
4991,4,0,-3,-2,6,3
4991,11,1,-2,-4,4,1
4991,19,2,4,2,5,3
4991,23,0,4,2,5,3
4991,24,3,6,5,2,1
4991,26,0,1,1,4,3
4991,27,0,2,-1,4,2
4991,29,0,2,1,7,4
4991,42,0,5,4,2,1
4991,43,1,4,3,2,1
4991,44,0,6,5,2,1
4992,4,0,-6,-7,3,1
4992,10,1,3,1,4,3
4992,31,2,7,6,2,1
4992,33,0,8,7,2,1
4992,33,2,5,4,2,1
4992,38,2,-4,-6,4,2
4992,47,0,-4,-5,3,1
4993,1,0,-3,-4,6,3
4993,2,1,4,5,2,1
4993,4,1,6,5,2,1
4993,6,2,3,3,2,1
4993,15,2,1,0,3,2
4993,19,0,1,0,3,2
4993,27,1,4,5,2,1
4993,38,2,2,1,5,3
4993,39,3,2,0,3,2
4993,42,2,-2,-6,4,1
4993,44,3,-5,-7,5,2
4993,49,2,-3,-2,6,3
4994,10,0,-6,-8,3,1
4994,18,0,7,5,2,1
4994,23,1,8,6,2,1
4994,29,2,-5,-4,4,3
4994,31,3,0,-1,1,1
4994,39,3,4,2,5,3
4994,41,3,3,-2,4,3
4995,2,0,0,-1,7,5
4995,6,1,1,0,4,2
4995,20,2,6,7,2,1
4995,23,3,-4,-3,3,2
4995,34,3,4,-1,4,3
4995,35,0,1,1,5,4
4995,35,1,0,0,1,1
4995,43,0,4,-1,4,3
4995,46,2,7,6,2,1
4995,47,2,-2,-4,4,2
4995,49,3,0,0,6,5
4996,0,0,-2,-3,6,4
4996,1,0,4,2,4,2
4996,9,1,-2,-3,6,4
4996,9,2,0,0,2,1
4996,14,3,0,0,1,1
4996,16,0,-5,-7,3,1
4996,20,1,6,5,2,1
4996,22,0,0,0,3,2
4996,27,2,-4,-4,3,2
4996,31,3,1,1,4,3
4996,36,1,0,0,3,2
4996,38,3,-3,-4,4,2
4996,40,2,-5,-6,7,3
4996,41,2,0,0,4,3
4996,45,1,6,5,2,1
4996,46,1,-4,-5,3,2
4996,46,2,6,5,2,1
4996,47,3,3,2,5,3
4997,9,0,2,1,3,2
4997,14,0,5,6,2,1
4997,20,1,8,7,1,1
4997,23,1,6,5,1,1
4997,34,1,3,1,6,3
4997,37,2,2,1,3,2
4997,38,1,4,-1,4,3
4998,2,0,2,1,6,4
4998,8,1,4,2,5,3
4998,9,0,-5,-6,3,1
4998,10,1,-3,-4,3,1
4998,14,0,-4,-3,4,2
4998,22,2,0,0,2,1
4998,26,1,-6,-5,3,1
4998,37,3,-3,-4,3,1
4998,41,3,-3,-2,4,2
4998,46,0,1,1,5,3
4998,47,1,-5,-7,4,1
4999,9,0,-6,-7,3,1
4999,16,1,6,7,3,1
4999,19,0,4,2,4,2
4999,19,0,0,0,8,5
4999,19,0,4,4,3,1
4999,24,0,5,6,2,1
4999,27,1,1,1,6,4
4999,39,1,-3,-5,4,1
4999,44,2,-5,-7,4,2
4999,45,2,-1,-1,7,5
5000,2,0,-3,-5,6,2
5000,4,1,2,1,2,1
5000,6,0,1,1,4,3
5000,9,1,-5,-6,3,1
5000,18,2,2,1,2,1
5000,31,1,0,0,8,5
5000,34,1,4,5,2,1
5000,35,1,0,0,1,1
5000,37,0,4,2,4,2
5000,42,2,-4,-3,7,4
5001,0,0,7,8,2,1
5001,1,1,1,2,6,4
5001,4,0,-6,-8,3,1
5001,8,2,4,3,5,3
5001,30,3,6,4,4,3
5001,36,1,5,3,3,2
5001,37,2,2,1,6,3
5001,43,1,2,1,2,1
5001,44,3,6,4,3,2
5001,45,0,6,7,3,1
5002,1,0,4,1,3,2
5002,5,1,3,1,5,3
5002,9,2,0,-1,7,4
5002,13,1,5,6,2,1
5002,26,0,2,0,8,5
5002,29,3,5,6,2,1
5002,33,1,7,8,2,1
5002,38,3,7,8,2,1
5002,40,0,3,6,4,1
5002,40,1,7,8,2,1
5002,44,1,4,3,5,2
5003,2,0,5,3,3,2
5003,5,1,6,2,3,2
5003,7,1,-4,-5,4,2
5003,11,0,1,1,5,3
5003,19,2,2,1,4,3
5003,21,0,6,2,4,2
5003,34,3,8,7,2,1
5003,43,2,-3,-6,6,3
5003,48,1,2,1,6,4
5003,49,0,-3,-6,6,3
5004,0,0,1,0,4,2
5004,3,1,0,0,2,1
5004,15,1,1,0,5,2
5004,17,0,2,0,7,4
5004,27,0,7,5,2,1
5004,29,2,-2,-1,6,3
5004,29,1,-3,-2,3,2
5004,37,0,4,3,2,1
5004,38,3,-4,-5,6,3
5004,39,1,7,6,2,1
5004,41,1,1,0,5,2
5004,46,3,6,5,3,1
5005,7,0,6,7,2,1
5005,15,1,1,2,5,3
5005,20,2,3,0,4,3
5005,24,0,4,-2,3,2
5005,25,1,-5,-6,3,1
5005,27,2,2,0,5,4
5005,28,0,4,1,3,2
5005,29,2,2,0,4,3
5005,33,0,-4,-6,4,2
5005,34,2,-2,-5,3,1
5005,40,3,2,0,6,3
5005,41,2,7,8,2,1
5006,7,0,4,2,4,2
